Models moved to GPU.
Iteration [ 3250/100000] | loss: 0.0251
Iteration [ 3260/100000] | loss: 0.0170
Iteration [ 3270/100000] | loss: 0.0240
Iteration [ 3280/100000] | loss: 0.0177
Iteration [ 3290/100000] | loss: 0.0223
Iteration [ 3300/100000] | loss: 0.0214
Iteration [ 3310/100000] | loss: 0.0189
Iteration [ 3320/100000] | loss: 0.0236
Iteration [ 3330/100000] | loss: 0.0202
Iteration [ 3340/100000] | loss: 0.0230
Iteration [ 3350/100000] | loss: 0.0246
Iteration [ 3360/100000] | loss: 0.0243
Iteration [ 3370/100000] | loss: 0.0222
Iteration [ 3380/100000] | loss: 0.0188
Iteration [ 3390/100000] | loss: 0.0233
Iteration [ 3400/100000] | loss: 0.0224
Iteration [ 3410/100000] | loss: 0.0193
Iteration [ 3420/100000] | loss: 0.0206
Iteration [ 3430/100000] | loss: 0.0155
Iteration [ 3440/100000] | loss: 0.0216
Iteration [ 3450/100000] | loss: 0.0183
Iteration [ 3460/100000] | loss: 0.0159
Iteration [ 3470/100000] | loss: 0.0203
Iteration [ 3480/100000] | loss: 0.0206
Iteration [ 3490/100000] | loss: 0.0238
Iteration [ 3500/100000] | loss: 0.0192
Iteration [ 3510/100000] | loss: 0.0196
Iteration [ 3520/100000] | loss: 0.0248
Iteration [ 3530/100000] | loss: 0.0266
Iteration [ 3540/100000] | loss: 0.0253
Iteration [ 3550/100000] | loss: 0.0222
Iteration [ 3560/100000] | loss: 0.0199
Iteration [ 3570/100000] | loss: 0.0276
Iteration [ 3580/100000] | loss: 0.0211
Iteration [ 3590/100000] | loss: 0.0194
Iteration [ 3600/100000] | loss: 0.0211
Iteration [ 3610/100000] | loss: 0.0200
Iteration [ 3620/100000] | loss: 0.0224
Iteration [ 3630/100000] | loss: 0.0249
Iteration [ 3640/100000] | loss: 0.0253
Iteration [ 3650/100000] | loss: 0.0231
Iteration [ 3660/100000] | loss: 0.0184
Iteration [ 3670/100000] | loss: 0.0211
Iteration [ 3680/100000] | loss: 0.0214
Iteration [ 3690/100000] | loss: 0.0251
Iteration [ 3700/100000] | loss: 0.0248
Iteration [ 3710/100000] | loss: 0.0172
Iteration [ 3720/100000] | loss: 0.0213
Iteration [ 3730/100000] | loss: 0.0210
Iteration [ 3740/100000] | loss: 0.0194
Iteration [ 3750/100000] | loss: 0.0191
Iteration [ 3760/100000] | loss: 0.0183
Iteration [ 3770/100000] | loss: 0.0248
Iteration [ 3780/100000] | loss: 0.0219
Iteration [ 3790/100000] | loss: 0.0217
Iteration [ 3800/100000] | loss: 0.0249
Iteration [ 3810/100000] | loss: 0.0252
Iteration [ 3820/100000] | loss: 0.0209
Iteration [ 3830/100000] | loss: 0.0213
Iteration [ 3840/100000] | loss: 0.0212
Iteration [ 3850/100000] | loss: 0.0184
Iteration [ 3860/100000] | loss: 0.0247
Iteration [ 3870/100000] | loss: 0.0202
Iteration [ 3880/100000] | loss: 0.0264
Iteration [ 3890/100000] | loss: 0.0180
Iteration [ 3900/100000] | loss: 0.0202
Iteration [ 3910/100000] | loss: 0.0197
Iteration [ 3920/100000] | loss: 0.0201
Iteration [ 3930/100000] | loss: 0.0152
Iteration [ 3940/100000] | loss: 0.0205
Iteration [ 3950/100000] | loss: 0.0227
Iteration [ 3960/100000] | loss: 0.0206
Iteration [ 3970/100000] | loss: 0.0189
Iteration [ 3980/100000] | loss: 0.0180
Iteration [ 3990/100000] | loss: 0.0205
Iteration [ 4000/100000] | loss: 0.0237
Iteration [ 4010/100000] | loss: 0.0194
Iteration [ 4020/100000] | loss: 0.0179
Iteration [ 4030/100000] | loss: 0.0197
Iteration [ 4040/100000] | loss: 0.0160
Iteration [ 4050/100000] | loss: 0.0231
Iteration [ 4060/100000] | loss: 0.0239
Iteration [ 4070/100000] | loss: 0.0212
Iteration [ 4080/100000] | loss: 0.0259
Iteration [ 4090/100000] | loss: 0.0173
Iteration [ 4100/100000] | loss: 0.0209
Iteration [ 4110/100000] | loss: 0.0176
